race,driver_number,qualifying_pace,best_race_lap,avg_top10_pace,stint_consistency,sector_consistency,braking_consistency,pace_degradation,late_stint_perf,early_vs_late_pace,position_changes,positions_gained,performance_normalized,finishing_position
cota_r1,86,0.9624077883620068,0.9695748039714537,0.9678399397566897,4.619820403990962,0.2742164717802433,0.6582167413259113,-116.3648489035599,0.8953324864018449,0.9438661322569333,0.6092972556348157,0.7903225806451613,0.36666666666666664,20
cota_r1,80,0.966924469310515,0.97546088771338,0.966923495991906,1.2740112385836058,0.26532338939656996,0.44775772493625915,1.0,0.9270350929126757,0.9806597416206626,0.5367012278859586,0.6935483870967742,0.3333333333333333,21
cota_r1,57,0.9593156141840267,0.9675235485193888,0.965045828802237,2.585795788322287,0.2943833849446502,0.7449499751319414,-115.87318994458042,0.8941762042435247,0.9448682172496978,0.5850985797185301,0.7580645161290323,0.3,22
cota_r1,8,0.9498254235096341,0.966447753430002,0.9608785882777554,2.0516838581909695,0.3284717691695081,0.9912837140716898,-229.81718509497037,0.9022605902066206,0.9623356641607148,0.6092972556348157,0.7580645161290323,0.26666666666666666,23
cota_r1,18,0.9627546974433587,0.9680024488254104,0.957644429028404,1.1397654167972688,0.3264612950897743,0.973393053705676,-108.394537885684,0.8927768407542415,0.9512062163104651,0.5608999038022443,0.6290322580645161,0.23333333333333334,24
cota_r1,73,0.976040822292799,0.9774238309121878,0.9729623901168823,2.124047584140468,0.25504754056784534,0.6696229388041961,-54.21074379107225,0.8749634682378247,0.9112153398713192,0.3915091723882445,0.467741935483871,0.2,25
cota_r1,113,0.9879881091696595,0.9913557354961782,0.9099831538855928,1.2934343031611644,0.2099996383368409,0.41265916946954917,-37.98326735719599,0.8701074990060382,0.884973710434001,0.197919765057959,0.11290322580645162,0.16666666666666666,26
cota_r1,51,0.9694385967227828,0.967844863513232,0.9603957844829808,6.210345644906924,0.12253355085025522,0.178935121004288,-7.632280623311485,0.7210053656750925,0.6819182452325594,0.3409119409269199,0.467741935483871,0.13333333333333333,27
cota_r1,31,0.991709872542666,0.9892574745081334,0.966027564131639,1.772650439989328,0.051126954224466094,0.048939945638310126,1.0,0.985489122849521,1.183760807768159,1.141668125793101,-0.016129032258064502,0.1,28
cota_r1,11,0.9809748312175708,0.9797497725804538,0.9691422628140539,7.7481790129539085,0.7438933776748732,0.8141983912002732,1.0,0.9829566068183422,1.022356643839244,0.46410520013710155,0.3064516129032258,0.06666666666666667,29
cota_r1,15,0.9811320754716982,0.9784791209948716,0.9805905063832306,0.7399377688662094,0.06977313601050651,0.0672967474717684,1.0,0.9663612066906387,,0.5318614927027016,0.24193548387096775,0.03333333333333333,30
cota_r1,2,0.9991633962033152,,,,,,,,,,-0.4032258064516129,0.0,31
