race,driver_number,qualifying_pace,best_race_lap,avg_top10_pace,stint_consistency,sector_consistency,braking_consistency,pace_degradation,late_stint_perf,early_vs_late_pace,position_changes,positions_gained,performance_normalized,finishing_position
sonoma_r1,89,0.9902105619137461,0.9925867984569163,0.9905427740606854,1.160916260033134,0.9349384141461904,0.7627171034787549,1.0,0.9901396034436912,1.0255162967125595,0.5237940151874164,0.6290322580645161,0.6666666666666666,11
sonoma_r1,50,0.9848727594600575,0.9886673513475227,0.9887425339885484,2.338161682082952,0.8846015011327838,0.48906366392232914,1.0,0.9892293430130722,1.0297963313113339,0.6541938095690024,0.6935483870967742,0.6333333333333333,12
sonoma_r1,113,0.9896556938156524,0.9855696671756266,0.986592601721922,1.20994216573554,0.9397575396371507,0.7257850287039841,1.0,0.9829030060480205,1.014742826064436,0.5400939894851147,0.6290322580645161,0.6,13
sonoma_r1,7,0.9963554305875189,0.9956489175790862,0.9964435276649092,1.445819117034194,0.7836848521845078,0.5669096161176631,1.0,0.9925345567075071,1.003900672757719,0.31189434931733895,0.24193548387096775,0.5666666666666667,14
sonoma_r1,15,0.9755041206382604,0.980791357428308,0.9818129254382507,1.0186531912999939,0.9392249403521447,0.6356252366194352,1.0,0.9799268180026403,1.020365396903276,0.5726939380805112,0.7903225806451613,0.5333333333333333,15
sonoma_r1,93,0.9763686940039837,0.9802747662730985,0.9811338924588097,2.654699792838263,0.9525870006635733,0.6501322211008173,1.0,0.9791206836920505,1.0257340852528163,0.5726939380805112,0.7258064516129032,0.5,16
sonoma_r1,17,0.9827676055716014,0.9857958808937384,0.9812112032359456,0.9631506275196764,0.9634108441215481,0.7307189688744902,1.0,0.9748418381535038,1.008373284769239,0.44229414369892506,0.564516129032258,0.4666666666666667,17
sonoma_r1,3,0.9788424488215992,0.9765456930476608,0.9755399065119559,1.0448653591647925,0.9732859943109695,0.6595596715056056,1.0,0.975329727626586,1.0238495601509023,0.5156440280385672,0.6290322580645161,0.43333333333333335,18
sonoma_r1,72,0.9972395002419918,1.0,0.9959387885681786,1.4140433090991464,0.7744110511094577,0.8469614089773599,1.0,0.987570305630723,1.0010710663320943,0.2466944521265459,0.016129032258064502,0.4,19
sonoma_r1,73,0.9727749606574576,0.9770669093263569,0.9780940993707508,2.9933982391096046,0.9356824986702866,0.5832500472402481,1.0,0.9753217776319034,1.026165481757861,0.5563939637828129,0.7580645161290323,0.36666666666666664,20
sonoma_r1,51,0.9663204335440838,0.9799306743890133,0.9778892718467781,2.8270945492186064,0.937345938772299,0.5105050822096294,1.0,0.9759167951698743,1.028434640265068,0.5563939637828129,0.7580645161290323,0.3333333333333333,21
sonoma_r1,14,0.9804035597850029,0.9832699351930122,0.9798900070822149,1.2376131075256966,0.9440812517211583,0.7162187013872114,1.0,0.9746512648302046,1.011753341538109,0.40969419510352856,0.43548387096774194,0.3,22
sonoma_r1,11,0.9738733140191332,0.975121597666722,0.9744795923690938,2.0620611245612945,0.906833649058926,0.5859143912559416,1.0,0.9735896545738586,1.061904632670231,0.5563939637828129,0.5967741935483871,0.23333333333333334,24
sonoma_r1,47,0.992188475325926,0.9916172343977552,0.9893709997792981,1.0641980040471768,0.8038036177692476,0.8008079871777082,-1302.8600832139457,0.9410427414957426,0.9618941733819466,0.23039447782884764,0.016129032258064502,0.2,25
sonoma_r1,80,0.9609624652375934,0.9639848066298343,0.962304977631997,2.446731854986078,1.0,0.5489021933110942,1.0,0.9564265624783517,1.0152530834310534,0.49119406659201986,0.6290322580645161,0.16666666666666666,26
sonoma_r1,12,0.9444048346574319,0.9614533557191441,0.9597995974821222,1.3406381115792576,0.9897391785949867,0.48999258958364944,1.0,0.9482197159406691,1.0244198607995778,0.49119406659201986,0.6290322580645161,0.13333333333333333,27
sonoma_r1,21,0.9918258559674817,0.991441153491015,0.9894321432355122,1.3800887591867943,0.3060224520893665,0.15477476386973824,-25.391160836286737,0.8225921916548804,0.8126929941666425,0.18330566319105268,-0.016129032258064502,0.1,28
sonoma_r1,5,0.9740011905178753,0.9769728783902013,0.9600380345394738,0.7951543308644409,0.1130522665751266,0.035655020485781785,1.0,0.9651942572073149,1.7158964906962872,1.1732852987418547,0.4032258064516129,0.06666666666666667,29
sonoma_r1,67,0.9792301057856475,0.9743558421387873,0.8138957275757641,,0.6097641675625651,0.46191536365173763,,,,0.53601899591069,0.2096774193548387,0.03333333333333333,30
sonoma_r1,41,0.9931094807119013,0.9839977441753903,0.9770026763375149,,,,,,,0.4585941179966233,-0.24193548387096775,0.0,31
